"stratum","value","week","year"
"Baden.WÃ.rttemberg",12,1,2026
"Baden.WÃ.rttemberg",10,2,2026
"Baden.WÃ.rttemberg",20,3,2026
"Baden.WÃ.rttemberg",5,4,2026
"Bayern",17,1,2026
"Bayern",21,2,2026
"Bayern",33,3,2026
"Bayern",12,4,2026
"Berlin",2,1,2026
"Berlin",7,2,2026
"Berlin",3,3,2026
"Berlin",2,4,2026
"Brandenburg",NA,1,2026
"Brandenburg",7,2,2026
"Brandenburg",3,3,2026
"Brandenburg",1,4,2026
"Bremen",NA,1,2026
"Bremen",NA,2,2026
"Bremen",1,3,2026
"Bremen",1,4,2026
"Hamburg",1,1,2026
"Hamburg",4,2,2026
"Hamburg",NA,3,2026
"Hamburg",NA,4,2026
"Hessen",9,1,2026
"Hessen",8,2,2026
"Hessen",15,3,2026
"Hessen",7,4,2026
"Mecklenburg.Vorpommern",5,1,2026
"Mecklenburg.Vorpommern",4,2,2026
"Mecklenburg.Vorpommern",5,3,2026
"Mecklenburg.Vorpommern",3,4,2026
"Niedersachsen",10,1,2026
"Niedersachsen",25,2,2026
"Niedersachsen",17,3,2026
"Niedersachsen",2,4,2026
"Nordrhein.Westfalen",17,1,2026
"Nordrhein.Westfalen",17,2,2026
"Nordrhein.Westfalen",29,3,2026
"Nordrhein.Westfalen",7,4,2026
"Rheinland.Pfalz",4,1,2026
"Rheinland.Pfalz",10,2,2026
"Rheinland.Pfalz",9,3,2026
"Rheinland.Pfalz",2,4,2026
"Saarland",NA,1,2026
"Saarland",3,2,2026
"Saarland",NA,3,2026
"Saarland",NA,4,2026
"Sachsen",4,1,2026
"Sachsen",9,2,2026
"Sachsen",5,3,2026
"Sachsen",3,4,2026
"Sachsen.Anhalt",5,1,2026
"Sachsen.Anhalt",4,2,2026
"Sachsen.Anhalt",5,3,2026
"Sachsen.Anhalt",1,4,2026
"Schleswig.Holstein",3,1,2026
"Schleswig.Holstein",8,2,2026
"Schleswig.Holstein",6,3,2026
"Schleswig.Holstein",1,4,2026
"ThÃ.ringen",7,1,2026
"ThÃ.ringen",15,2,2026
"ThÃ.ringen",10,3,2026
"ThÃ.ringen",2,4,2026
"Baden.WÃ.rttemberg",16,1,2025
"Baden.WÃ.rttemberg",16,2,2025
"Baden.WÃ.rttemberg",11,3,2025
"Baden.WÃ.rttemberg",22,4,2025
"Baden.WÃ.rttemberg",19,5,2025
"Baden.WÃ.rttemberg",20,6,2025
"Baden.WÃ.rttemberg",16,7,2025
"Baden.WÃ.rttemberg",17,8,2025
"Baden.WÃ.rttemberg",20,9,2025
"Baden.WÃ.rttemberg",18,10,2025
"Baden.WÃ.rttemberg",13,11,2025
"Baden.WÃ.rttemberg",28,12,2025
"Baden.WÃ.rttemberg",16,13,2025
"Baden.WÃ.rttemberg",21,14,2025
"Baden.WÃ.rttemberg",21,15,2025
"Baden.WÃ.rttemberg",13,16,2025
"Baden.WÃ.rttemberg",13,17,2025
"Baden.WÃ.rttemberg",24,18,2025
"Baden.WÃ.rttemberg",25,19,2025
"Baden.WÃ.rttemberg",35,20,2025
"Baden.WÃ.rttemberg",32,21,2025
"Baden.WÃ.rttemberg",28,22,2025
"Baden.WÃ.rttemberg",24,23,2025
"Baden.WÃ.rttemberg",21,24,2025
"Baden.WÃ.rttemberg",24,25,2025
