"stratum","value","week","year"
"Baden.WÃ.rttemberg",43,1,2023
"Baden.WÃ.rttemberg",36,2,2023
"Baden.WÃ.rttemberg",26,3,2023
"Baden.WÃ.rttemberg",11,4,2023
"Baden.WÃ.rttemberg",11,5,2023
"Baden.WÃ.rttemberg",23,6,2023
"Baden.WÃ.rttemberg",21,7,2023
"Baden.WÃ.rttemberg",28,8,2023
"Baden.WÃ.rttemberg",21,9,2023
"Baden.WÃ.rttemberg",21,10,2023
"Baden.WÃ.rttemberg",22,11,2023
"Baden.WÃ.rttemberg",34,12,2023
"Baden.WÃ.rttemberg",22,13,2023
"Baden.WÃ.rttemberg",16,14,2023
"Baden.WÃ.rttemberg",20,15,2023
"Baden.WÃ.rttemberg",22,16,2023
"Baden.WÃ.rttemberg",13,17,2023
"Baden.WÃ.rttemberg",14,18,2023
"Baden.WÃ.rttemberg",18,19,2023
"Baden.WÃ.rttemberg",18,20,2023
"Baden.WÃ.rttemberg",15,21,2023
"Baden.WÃ.rttemberg",19,22,2023
"Baden.WÃ.rttemberg",18,23,2023
"Baden.WÃ.rttemberg",13,24,2023
"Baden.WÃ.rttemberg",11,25,2023
"Baden.WÃ.rttemberg",6,26,2023
"Baden.WÃ.rttemberg",6,27,2023
"Baden.WÃ.rttemberg",8,28,2023
"Baden.WÃ.rttemberg",4,29,2023
"Baden.WÃ.rttemberg",12,30,2023
"Baden.WÃ.rttemberg",9,31,2023
"Baden.WÃ.rttemberg",5,32,2023
"Baden.WÃ.rttemberg",8,33,2023
"Baden.WÃ.rttemberg",7,34,2023
"Baden.WÃ.rttemberg",9,35,2023
"Baden.WÃ.rttemberg",14,36,2023
"Baden.WÃ.rttemberg",3,37,2023
"Baden.WÃ.rttemberg",6,38,2023
"Baden.WÃ.rttemberg",11,39,2023
"Baden.WÃ.rttemberg",9,40,2023
"Baden.WÃ.rttemberg",20,41,2023
"Baden.WÃ.rttemberg",9,42,2023
"Bayern",58,1,2023
"Bayern",52,2,2023
"Bayern",18,3,2023
"Bayern",16,4,2023
"Bayern",23,5,2023
"Bayern",29,6,2023
"Bayern",35,7,2023
"Bayern",30,8,2023
"Bayern",28,9,2023
"Bayern",32,10,2023
"Bayern",33,11,2023
"Bayern",32,12,2023
"Bayern",27,13,2023
"Bayern",26,14,2023
"Bayern",37,15,2023
"Bayern",40,16,2023
"Bayern",22,17,2023
"Bayern",14,18,2023
"Bayern",23,19,2023
"Bayern",26,20,2023
"Bayern",23,21,2023
"Bayern",20,22,2023
"Bayern",21,23,2023
"Bayern",21,24,2023
"Bayern",15,25,2023
"Bayern",8,26,2023
"Bayern",4,27,2023
"Bayern",11,28,2023
"Bayern",9,29,2023
"Bayern",9,30,2023
"Bayern",17,31,2023
"Bayern",13,32,2023
"Bayern",15,33,2023
"Bayern",5,34,2023
"Bayern",7,35,2023
"Bayern",2,36,2023
"Bayern",8,37,2023
"Bayern",7,38,2023
"Bayern",9,39,2023
"Bayern",13,40,2023
"Bayern",24,41,2023
"Bayern",8,42,2023
"Berlin",23,1,2023
"Berlin",10,2,2023
"Berlin",9,3,2023
"Berlin",7,4,2023
"Berlin",6,5,2023
"Berlin",8,6,2023
"Berlin",11,7,2023
"Berlin",6,8,2023
"Berlin",3,9,2023
"Berlin",8,10,2023
"Berlin",16,11,2023
"Berlin",10,12,2023
"Berlin",6,13,2023
"Berlin",10,14,2023
"Berlin",11,15,2023
"Berlin",8,16,2023
"Berlin",5,17,2023
"Berlin",10,18,2023
"Berlin",12,19,2023
"Berlin",11,20,2023
"Berlin",11,21,2023
"Berlin",9,22,2023
"Berlin",8,23,2023
"Berlin",13,24,2023
"Berlin",4,25,2023
"Berlin",5,26,2023
"Berlin",6,27,2023
"Berlin",4,28,2023
"Berlin",9,29,2023
"Berlin",6,30,2023
"Berlin",5,31,2023
"Berlin",6,32,2023
"Berlin",4,33,2023
"Berlin",3,34,2023
"Berlin",4,35,2023
"Berlin",4,36,2023
"Berlin",4,37,2023
"Berlin",7,38,2023
"Berlin",5,39,2023
"Berlin",7,40,2023
"Berlin",6,41,2023
"Berlin",2,42,2023
"Brandenburg",14,1,2023
"Brandenburg",6,2,2023
"Brandenburg",2,3,2023
"Brandenburg",6,4,2023
"Brandenburg",4,5,2023
"Brandenburg",5,6,2023
"Brandenburg",6,7,2023
"Brandenburg",9,8,2023
"Brandenburg",3,9,2023
"Brandenburg",9,10,2023
"Brandenburg",1,11,2023
"Brandenburg",3,12,2023
"Brandenburg",7,13,2023
"Brandenburg",3,14,2023
"Brandenburg",4,15,2023
"Brandenburg",11,16,2023
"Brandenburg",7,17,2023
"Brandenburg",5,18,2023
"Brandenburg",4,19,2023
"Brandenburg",4,20,2023
"Brandenburg",5,21,2023
"Brandenburg",5,22,2023
"Brandenburg",3,23,2023
"Brandenburg",3,24,2023
"Brandenburg",6,25,2023
"Brandenburg",1,26,2023
"Brandenburg",2,27,2023
"Brandenburg",3,28,2023
"Brandenburg",3,29,2023
"Brandenburg",6,30,2023
"Brandenburg",2,31,2023
"Brandenburg",2,32,2023
"Brandenburg",4,33,2023
"Brandenburg",NA,34,2023
"Brandenburg",3,35,2023
"Brandenburg",2,36,2023
"Brandenburg",NA,37,2023
"Brandenburg",NA,38,2023
"Brandenburg",4,39,2023
"Brandenburg",1,40,2023
"Brandenburg",3,41,2023
"Brandenburg",1,42,2023
"Bremen",2,1,2023
"Bremen",4,2,2023
"Bremen",1,3,2023
"Bremen",NA,4,2023
"Bremen",1,5,2023
"Bremen",NA,6,2023
"Bremen",NA,7,2023
"Bremen",NA,8,2023
"Bremen",NA,9,2023
"Bremen",2,10,2023
"Bremen",2,11,2023
"Bremen",1,12,2023
"Bremen",4,13,2023
"Bremen",NA,14,2023
"Bremen",3,15,2023
"Bremen",NA,16,2023
"Bremen",NA,17,2023
"Bremen",NA,18,2023
"Bremen",NA,19,2023
"Bremen",1,20,2023
"Bremen",1,21,2023
"Bremen",NA,22,2023
"Bremen",5,23,2023
"Bremen",4,24,2023
"Bremen",NA,25,2023
"Bremen",1,26,2023
"Bremen",2,27,2023
"Bremen",2,28,2023
"Bremen",NA,29,2023
"Bremen",2,30,2023
"Bremen",NA,31,2023
"Bremen",NA,32,2023
"Bremen",3,33,2023
"Bremen",NA,34,2023
"Bremen",1,35,2023
"Bremen",1,36,2023
"Bremen",NA,37,2023
"Bremen",2,38,2023
"Bremen",2,39,2023
"Bremen",NA,40,2023
"Bremen",1,41,2023
"Bremen",2,42,2023
"Hamburg",7,1,2023
"Hamburg",5,2,2023
"Hamburg",2,3,2023
"Hamburg",3,4,2023
"Hamburg",4,5,2023
"Hamburg",1,6,2023
"Hamburg",7,7,2023
"Hamburg",3,8,2023
"Hamburg",1,9,2023
"Hamburg",1,10,2023
"Hamburg",2,11,2023
"Hamburg",3,12,2023
"Hamburg",3,13,2023
"Hamburg",1,14,2023
"Hamburg",3,15,2023
"Hamburg",4,16,2023
"Hamburg",4,17,2023
"Hamburg",1,18,2023
"Hamburg",1,19,2023
"Hamburg",3,20,2023
"Hamburg",2,21,2023
"Hamburg",5,22,2023
"Hamburg",3,23,2023
"Hamburg",1,24,2023
"Hamburg",4,25,2023
"Hamburg",2,26,2023
"Hamburg",2,27,2023
"Hamburg",NA,28,2023
"Hamburg",2,29,2023
"Hamburg",NA,30,2023
"Hamburg",2,31,2023
"Hamburg",1,32,2023
"Hamburg",1,33,2023
"Hamburg",1,34,2023
"Hamburg",NA,35,2023
"Hamburg",NA,36,2023
"Hamburg",3,37,2023
"Hamburg",3,38,2023
"Hamburg",6,39,2023
"Hamburg",3,40,2023
"Hamburg",5,41,2023
"Hamburg",NA,42,2023
"Hessen",25,1,2023
"Hessen",11,2,2023
"Hessen",6,3,2023
"Hessen",6,4,2023
"Hessen",7,5,2023
"Hessen",6,6,2023
"Hessen",12,7,2023
"Hessen",5,8,2023
"Hessen",6,9,2023
"Hessen",13,10,2023
"Hessen",9,11,2023
"Hessen",12,12,2023
"Hessen",18,13,2023
"Hessen",10,14,2023
"Hessen",14,15,2023
"Hessen",8,16,2023
"Hessen",8,17,2023
"Hessen",6,18,2023
"Hessen",9,19,2023
"Hessen",5,20,2023
"Hessen",17,21,2023
"Hessen",5,22,2023
"Hessen",6,23,2023
"Hessen",7,24,2023
"Hessen",4,25,2023
"Hessen",3,26,2023
"Hessen",7,27,2023
"Hessen",2,28,2023
"Hessen",2,29,2023
"Hessen",2,30,2023
"Hessen",3,31,2023
"Hessen",NA,32,2023
"Hessen",2,33,2023
"Hessen",4,34,2023
"Hessen",5,35,2023
"Hessen",6,36,2023
"Hessen",3,37,2023
"Hessen",6,38,2023
"Hessen",4,39,2023
"Hessen",3,40,2023
"Hessen",9,41,2023
"Hessen",5,42,2023
"Mecklenburg.Vorpommern",8,1,2023
"Mecklenburg.Vorpommern",6,2,2023
"Mecklenburg.Vorpommern",5,3,2023
"Mecklenburg.Vorpommern",2,4,2023
"Mecklenburg.Vorpommern",1,5,2023
"Mecklenburg.Vorpommern",3,6,2023
"Mecklenburg.Vorpommern",2,7,2023
"Mecklenburg.Vorpommern",3,8,2023
"Mecklenburg.Vorpommern",3,9,2023
"Mecklenburg.Vorpommern",4,10,2023
"Mecklenburg.Vorpommern",2,11,2023
"Mecklenburg.Vorpommern",5,12,2023
"Mecklenburg.Vorpommern",5,13,2023
"Mecklenburg.Vorpommern",2,14,2023
"Mecklenburg.Vorpommern",3,15,2023
"Mecklenburg.Vorpommern",6,16,2023
"Mecklenburg.Vorpommern",5,17,2023
"Mecklenburg.Vorpommern",3,18,2023
"Mecklenburg.Vorpommern",4,19,2023
"Mecklenburg.Vorpommern",3,20,2023
"Mecklenburg.Vorpommern",1,21,2023
"Mecklenburg.Vorpommern",5,22,2023
"Mecklenburg.Vorpommern",7,23,2023
"Mecklenburg.Vorpommern",3,24,2023
"Mecklenburg.Vorpommern",4,25,2023
"Mecklenburg.Vorpommern",4,26,2023
"Mecklenburg.Vorpommern",3,27,2023
"Mecklenburg.Vorpommern",NA,28,2023
"Mecklenburg.Vorpommern",NA,29,2023
"Mecklenburg.Vorpommern",4,30,2023
"Mecklenburg.Vorpommern",NA,31,2023
"Mecklenburg.Vorpommern",NA,32,2023
"Mecklenburg.Vorpommern",8,33,2023
"Mecklenburg.Vorpommern",3,34,2023
"Mecklenburg.Vorpommern",2,35,2023
"Mecklenburg.Vorpommern",2,36,2023
"Mecklenburg.Vorpommern",3,37,2023
"Mecklenburg.Vorpommern",1,38,2023
"Mecklenburg.Vorpommern",2,39,2023
"Mecklenburg.Vorpommern",NA,40,2023
"Mecklenburg.Vorpommern",4,41,2023
"Mecklenburg.Vorpommern",1,42,2023
"Niedersachsen",39,1,2023
"Niedersachsen",16,2,2023
"Niedersachsen",10,3,2023
"Niedersachsen",11,4,2023
"Niedersachsen",9,5,2023
"Niedersachsen",12,6,2023
"Niedersachsen",18,7,2023
"Niedersachsen",13,8,2023
"Niedersachsen",16,9,2023
"Niedersachsen",11,10,2023
"Niedersachsen",23,11,2023
"Niedersachsen",28,12,2023
"Niedersachsen",18,13,2023
"Niedersachsen",12,14,2023
"Niedersachsen",12,15,2023
"Niedersachsen",14,16,2023
"Niedersachsen",16,17,2023
"Niedersachsen",14,18,2023
"Niedersachsen",21,19,2023
"Niedersachsen",7,20,2023
"Niedersachsen",15,21,2023
"Niedersachsen",6,22,2023
"Niedersachsen",11,23,2023
