"stratum","value","week","year"
"Baden.WÃ.rttemberg",601,1,2026
"Baden.WÃ.rttemberg",511,2,2026
"Baden.WÃ.rttemberg",350,3,2026
"Baden.WÃ.rttemberg",51,4,2026
"Bayern",872,1,2026
"Bayern",769,2,2026
"Bayern",517,3,2026
"Bayern",70,4,2026
"Berlin",222,1,2026
"Berlin",269,2,2026
"Berlin",184,3,2026
"Berlin",25,4,2026
"Brandenburg",231,1,2026
"Brandenburg",280,2,2026
"Brandenburg",214,3,2026
"Brandenburg",55,4,2026
"Bremen",30,1,2026
"Bremen",14,2,2026
"Bremen",21,3,2026
"Bremen",NA,4,2026
"Hamburg",92,1,2026
"Hamburg",78,2,2026
"Hamburg",46,3,2026
"Hamburg",9,4,2026
"Hessen",281,1,2026
"Hessen",372,2,2026
"Hessen",214,3,2026
"Hessen",34,4,2026
"Mecklenburg.Vorpommern",158,1,2026
"Mecklenburg.Vorpommern",218,2,2026
"Mecklenburg.Vorpommern",124,3,2026
"Mecklenburg.Vorpommern",NA,4,2026
"Niedersachsen",327,1,2026
"Niedersachsen",331,2,2026
"Niedersachsen",223,3,2026
"Niedersachsen",8,4,2026
"Nordrhein.Westfalen",591,1,2026
"Nordrhein.Westfalen",824,2,2026
"Nordrhein.Westfalen",633,3,2026
"Nordrhein.Westfalen",76,4,2026
"Rheinland.Pfalz",205,1,2026
"Rheinland.Pfalz",288,2,2026
"Rheinland.Pfalz",178,3,2026
"Rheinland.Pfalz",12,4,2026
"Saarland",53,1,2026
"Saarland",96,2,2026
"Saarland",52,3,2026
"Saarland",25,4,2026
"Sachsen",418,1,2026
"Sachsen",476,2,2026
"Sachsen",310,3,2026
"Sachsen",31,4,2026
"Sachsen.Anhalt",142,1,2026
"Sachsen.Anhalt",216,2,2026
"Sachsen.Anhalt",151,3,2026
"Sachsen.Anhalt",26,4,2026
"Schleswig.Holstein",145,1,2026
"Schleswig.Holstein",186,2,2026
"Schleswig.Holstein",162,3,2026
"Schleswig.Holstein",22,4,2026
"ThÃ.ringen",204,1,2026
"ThÃ.ringen",238,2,2026
"ThÃ.ringen",144,3,2026
"ThÃ.ringen",45,4,2026
"Baden.WÃ.rttemberg",531,1,2025
"Baden.WÃ.rttemberg",455,2,2025
"Baden.WÃ.rttemberg",351,3,2025
"Baden.WÃ.rttemberg",352,4,2025
"Baden.WÃ.rttemberg",289,5,2025
"Baden.WÃ.rttemberg",244,6,2025
"Baden.WÃ.rttemberg",196,7,2025
"Baden.WÃ.rttemberg",165,8,2025
"Baden.WÃ.rttemberg",213,9,2025
"Baden.WÃ.rttemberg",105,10,2025
"Baden.WÃ.rttemberg",121,11,2025
"Baden.WÃ.rttemberg",68,12,2025
"Baden.WÃ.rttemberg",87,13,2025
"Baden.WÃ.rttemberg",66,14,2025
"Baden.WÃ.rttemberg",86,15,2025
"Baden.WÃ.rttemberg",53,16,2025
"Baden.WÃ.rttemberg",38,17,2025
"Baden.WÃ.rttemberg",50,18,2025
"Baden.WÃ.rttemberg",44,19,2025
"Baden.WÃ.rttemberg",50,20,2025
"Baden.WÃ.rttemberg",61,21,2025
"Baden.WÃ.rttemberg",71,22,2025
"Baden.WÃ.rttemberg",74,23,2025
"Baden.WÃ.rttemberg",59,24,2025
"Baden.WÃ.rttemberg",66,25,2025
"Baden.WÃ.rttemberg",64,26,2025
"Baden.WÃ.rttemberg",59,27,2025
"Baden.WÃ.rttemberg",68,28,2025
"Baden.WÃ.rttemberg",76,29,2025
"Baden.WÃ.rttemberg",79,30,2025
"Baden.WÃ.rttemberg",112,31,2025
"Baden.WÃ.rttemberg",141,32,2025
"Baden.WÃ.rttemberg",133,33,2025
"Baden.WÃ.rttemberg",120,34,2025
"Baden.WÃ.rttemberg",140,35,2025
"Baden.WÃ.rttemberg",177,36,2025
"Baden.WÃ.rttemberg",200,37,2025
"Baden.WÃ.rttemberg",254,38,2025
"Baden.WÃ.rttemberg",336,39,2025
"Baden.WÃ.rttemberg",425,40,2025
"Baden.WÃ.rttemberg",828,41,2025
"Baden.WÃ.rttemberg",871,42,2025
"Baden.WÃ.rttemberg",927,43,2025
"Baden.WÃ.rttemberg",754,44,2025
"Baden.WÃ.rttemberg",623,45,2025
"Baden.WÃ.rttemberg",586,46,2025
"Baden.WÃ.rttemberg",581,47,2025
"Baden.WÃ.rttemberg",691,48,2025
"Baden.WÃ.rttemberg",790,49,2025
"Baden.WÃ.rttemberg",851,50,2025
"Baden.WÃ.rttemberg",816,51,2025
"Baden.WÃ.rttemberg",391,52,2025
"Bayern",697,1,2025
"Bayern",565,2,2025
"Bayern",464,3,2025
"Bayern",471,4,2025
"Bayern",460,5,2025
"Bayern",449,6,2025
"Bayern",370,7,2025
"Bayern",269,8,2025
"Bayern",236,9,2025
"Bayern",186,10,2025
"Bayern",168,11,2025
"Bayern",151,12,2025
"Bayern",158,13,2025
"Bayern",135,14,2025
"Bayern",129,15,2025
"Bayern",112,16,2025
"Bayern",106,17,2025
"Bayern",86,18,2025
"Bayern",122,19,2025
"Bayern",86,20,2025
"Bayern",126,21,2025
"Bayern",153,22,2025
"Bayern",208,23,2025
"Bayern",132,24,2025
"Bayern",183,25,2025
"Bayern",105,26,2025
"Bayern",99,27,2025
"Bayern",104,28,2025
"Bayern",135,29,2025
"Bayern",169,30,2025
"Bayern",148,31,2025
"Bayern",203,32,2025
"Bayern",176,33,2025
"Bayern",207,34,2025
"Bayern",230,35,2025
"Bayern",285,36,2025
"Bayern",351,37,2025
"Bayern",512,38,2025
"Bayern",669,39,2025
"Bayern",843,40,2025
"Bayern",1708,41,2025
"Bayern",1830,42,2025
"Bayern",1729,43,2025
"Bayern",1525,44,2025
"Bayern",1016,45,2025
"Bayern",954,46,2025
"Bayern",762,47,2025
"Bayern",725,48,2025
"Bayern",918,49,2025
"Bayern",1364,50,2025
"Bayern",1191,51,2025
"Bayern",595,52,2025
"Berlin",222,1,2025
"Berlin",325,2,2025
"Berlin",266,3,2025
"Berlin",195,4,2025
"Berlin",181,5,2025
"Berlin",115,6,2025
"Berlin",136,7,2025
"Berlin",114,8,2025
"Berlin",73,9,2025
"Berlin",52,10,2025
"Berlin",47,11,2025
"Berlin",57,12,2025
"Berlin",58,13,2025
"Berlin",33,14,2025
"Berlin",46,15,2025
"Berlin",37,16,2025
"Berlin",39,17,2025
"Berlin",46,18,2025
"Berlin",43,19,2025
"Berlin",39,20,2025
"Berlin",53,21,2025
"Berlin",43,22,2025
"Berlin",48,23,2025
"Berlin",40,24,2025
"Berlin",51,25,2025
"Berlin",44,26,2025
"Berlin",35,27,2025
"Berlin",34,28,2025
"Berlin",40,29,2025
"Berlin",49,30,2025
"Berlin",51,31,2025
"Berlin",72,32,2025
"Berlin",68,33,2025
"Berlin",90,34,2025
"Berlin",104,35,2025
"Berlin",133,36,2025
"Berlin",127,37,2025
"Berlin",144,38,2025
"Berlin",156,39,2025
"Berlin",171,40,2025
"Berlin",434,41,2025
"Berlin",387,42,2025
"Berlin",260,43,2025
"Berlin",267,44,2025
"Berlin",295,45,2025
"Berlin",271,46,2025
"Berlin",223,47,2025
"Berlin",354,48,2025
"Berlin",401,49,2025
"Berlin",467,50,2025
"Berlin",355,51,2025
"Berlin",175,52,2025
"Brandenburg",246,1,2025
"Brandenburg",252,2,2025
"Brandenburg",163,3,2025
"Brandenburg",162,4,2025
"Brandenburg",194,5,2025
"Brandenburg",129,6,2025
"Brandenburg",104,7,2025
"Brandenburg",103,8,2025
"Brandenburg",101,9,2025
"Brandenburg",85,10,2025
"Brandenburg",76,11,2025
"Brandenburg",51,12,2025
"Brandenburg",49,13,2025
"Brandenburg",36,14,2025
"Brandenburg",28,15,2025
"Brandenburg",31,16,2025
"Brandenburg",18,17,2025
"Brandenburg",15,18,2025
"Brandenburg",10,19,2025
"Brandenburg",17,20,2025
"Brandenburg",28,21,2025
"Brandenburg",26,22,2025
"Brandenburg",21,23,2025
"Brandenburg",18,24,2025
"Brandenburg",26,25,2025
"Brandenburg",34,26,2025
"Brandenburg",21,27,2025
"Brandenburg",34,28,2025
"Brandenburg",26,29,2025
"Brandenburg",19,30,2025
"Brandenburg",15,31,2025
"Brandenburg",25,32,2025
"Brandenburg",34,33,2025
"Brandenburg",69,34,2025
"Brandenburg",49,35,2025
"Brandenburg",61,36,2025
"Brandenburg",96,37,2025
"Brandenburg",103,38,2025
"Brandenburg",141,39,2025
"Brandenburg",179,40,2025
"Brandenburg",286,41,2025
"Brandenburg",322,42,2025
"Brandenburg",276,43,2025
"Brandenburg",199,44,2025
"Brandenburg",275,45,2025
"Brandenburg",202,46,2025
"Brandenburg",228,47,2025
"Brandenburg",310,48,2025
"Brandenburg",416,49,2025
"Brandenburg",608,50,2025
"Brandenburg",537,51,2025
"Brandenburg",211,52,2025
"Bremen",24,1,2025
"Bremen",18,2,2025
"Bremen",13,3,2025
"Bremen",15,4,2025
"Bremen",8,5,2025
"Bremen",13,6,2025
"Bremen",18,7,2025
"Bremen",28,8,2025
"Bremen",13,9,2025
"Bremen",7,10,2025
"Bremen",4,11,2025
"Bremen",7,12,2025
"Bremen",5,13,2025
"Bremen",5,14,2025
"Bremen",2,15,2025
"Bremen",9,16,2025
"Bremen",2,17,2025
"Bremen",2,18,2025
"Bremen",2,19,2025
"Bremen",2,20,2025
"Bremen",7,21,2025
"Bremen",4,22,2025
"Bremen",6,23,2025
"Bremen",3,24,2025
"Bremen",3,25,2025
"Bremen",8,26,2025
"Bremen",3,27,2025
"Bremen",3,28,2025
"Bremen",4,29,2025
"Bremen",2,30,2025
"Bremen",NA,31,2025
"Bremen",13,32,2025
"Bremen",11,33,2025
"Bremen",11,34,2025
"Bremen",18,35,2025
"Bremen",2,36,2025
"Bremen",26,37,2025
"Bremen",25,38,2025
"Bremen",20,39,2025
"Bremen",29,40,2025
"Bremen",36,41,2025
"Bremen",26,42,2025
"Bremen",13,43,2025
"Bremen",13,44,2025
"Bremen",26,45,2025
"Bremen",23,46,2025
"Bremen",19,47,2025
"Bremen",30,48,2025
"Bremen",48,49,2025
"Bremen",58,50,2025
"Bremen",37,51,2025
"Bremen",16,52,2025
"Hamburg",84,1,2025
"Hamburg",70,2,2025
"Hamburg",77,3,2025
"Hamburg",104,4,2025
"Hamburg",102,5,2025
"Hamburg",67,6,2025
"Hamburg",67,7,2025
"Hamburg",66,8,2025
"Hamburg",55,9,2025
"Hamburg",49,10,2025
"Hamburg",51,11,2025
"Hamburg",36,12,2025
"Hamburg",27,13,2025
"Hamburg",27,14,2025
"Hamburg",38,15,2025
"Hamburg",28,16,2025
"Hamburg",30,17,2025
"Hamburg",20,18,2025
"Hamburg",23,19,2025
