"stratum","value","week","year"
"A00..00",NA,1,2022
"A00..00",NA,2,2022
"A00..00",NA,3,2022
"A00..00",2,4,2022
"A00..00",NA,6,2022
"A00..00",NA,7,2022
"A02..02",NA,1,2022
"A02..02",NA,2,2022
"A02..02",NA,3,2022
"A02..02",1,4,2022
"A02..02",NA,6,2022
"A02..02",NA,7,2022
"A05..05",1,1,2022
"A05..05",NA,2,2022
"A05..05",NA,3,2022
"A05..05",NA,4,2022
"A05..05",1,6,2022
"A05..05",NA,7,2022
"A29..29",NA,1,2022
"A29..29",NA,2,2022
"A29..29",NA,3,2022
"A29..29",NA,4,2022
"A29..29",NA,6,2022
"A29..29",1,7,2022
"A33..33",NA,1,2022
"A33..33",NA,2,2022
"A33..33",1,3,2022
"A33..33",NA,4,2022
"A33..33",NA,6,2022
"A33..33",NA,7,2022
"A63..63",NA,1,2022
"A63..63",1,2,2022
"A63..63",NA,3,2022
"A63..63",NA,4,2022
"A63..63",NA,6,2022
"A63..63",NA,7,2022
"A00..00",NA,1,2021
"A00..00",NA,2,2021
"A00..00",1,3,2021
"A00..00",1,4,2021
"A00..00",1,8,2021
"A00..00",NA,10,2021
"A00..00",NA,11,2021
"A00..00",NA,12,2021
"A00..00",1,13,2021
"A00..00",NA,14,2021
"A00..00",1,18,2021
"A00..00",NA,20,2021
"A00..00",1,21,2021
"A00..00",NA,23,2021
"A00..00",NA,24,2021
"A00..00",NA,25,2021
"A00..00",1,26,2021
"A00..00",NA,27,2021
"A00..00",NA,28,2021
"A00..00",NA,29,2021
"A00..00",NA,31,2021
"A00..00",NA,32,2021
"A00..00",NA,34,2021
"A00..00",1,35,2021
"A00..00",NA,38,2021
"A00..00",NA,39,2021
"A00..00",NA,40,2021
"A00..00",1,41,2021
"A00..00",NA,42,2021
"A00..00",NA,43,2021
"A00..00",NA,44,2021
"A00..00",1,46,2021
"A00..00",NA,47,2021
"A00..00",NA,48,2021
"A00..00",NA,50,2021
"A01..01",NA,1,2021
"A01..01",NA,2,2021
"A01..01",NA,3,2021
"A01..01",NA,4,2021
"A01..01",NA,8,2021
"A01..01",1,10,2021
"A01..01",NA,11,2021
"A01..01",NA,12,2021
"A01..01",NA,13,2021
"A01..01",NA,14,2021
"A01..01",NA,18,2021
"A01..01",NA,20,2021
"A01..01",NA,21,2021
"A01..01",NA,23,2021
"A01..01",1,24,2021
"A01..01",NA,25,2021
"A01..01",1,26,2021
"A01..01",NA,27,2021
"A01..01",1,28,2021
"A01..01",NA,29,2021
"A01..01",NA,31,2021
"A01..01",NA,32,2021
"A01..01",1,34,2021
"A01..01",NA,35,2021
"A01..01",NA,38,2021
"A01..01",NA,39,2021
"A01..01",1,40,2021
"A01..01",NA,41,2021
"A01..01",NA,42,2021
"A01..01",NA,43,2021
"A01..01",NA,44,2021
"A01..01",NA,46,2021
"A01..01",NA,47,2021
"A01..01",NA,48,2021
"A01..01",1,50,2021
"A02..02",NA,1,2021
"A02..02",NA,2,2021
"A02..02",NA,3,2021
"A02..02",NA,4,2021
"A02..02",NA,8,2021
"A02..02",NA,10,2021
"A02..02",NA,11,2021
"A02..02",NA,12,2021
"A02..02",NA,13,2021
"A02..02",NA,14,2021
"A02..02",NA,18,2021
"A02..02",NA,20,2021
"A02..02",NA,21,2021
"A02..02",NA,23,2021
"A02..02",NA,24,2021
"A02..02",NA,25,2021
"A02..02",NA,26,2021
"A02..02",NA,27,2021
"A02..02",1,28,2021
"A02..02",NA,29,2021
"A02..02",NA,31,2021
"A02..02",NA,32,2021
"A02..02",NA,34,2021
"A02..02",NA,35,2021
"A02..02",NA,38,2021
"A02..02",NA,39,2021
"A02..02",NA,40,2021
"A02..02",NA,41,2021
"A02..02",NA,42,2021
"A02..02",NA,43,2021
"A02..02",NA,44,2021
"A02..02",1,46,2021
"A02..02",NA,47,2021
"A02..02",NA,48,2021
"A02..02",NA,50,2021
"A03..03",NA,1,2021
"A03..03",NA,2,2021
"A03..03",NA,3,2021
"A03..03",NA,4,2021
"A03..03",NA,8,2021
"A03..03",NA,10,2021
"A03..03",NA,11,2021
"A03..03",NA,12,2021
"A03..03",NA,13,2021
"A03..03",NA,14,2021
"A03..03",NA,18,2021
"A03..03",NA,20,2021
"A03..03",NA,21,2021
"A03..03",NA,23,2021
"A03..03",NA,24,2021
"A03..03",NA,25,2021
"A03..03",NA,26,2021
"A03..03",NA,27,2021
"A03..03",1,28,2021
"A03..03",NA,29,2021
"A03..03",1,31,2021
"A03..03",NA,32,2021
"A03..03",1,34,2021
"A03..03",NA,35,2021
"A03..03",NA,38,2021
"A03..03",1,39,2021
"A03..03",NA,40,2021
"A03..03",NA,41,2021
"A03..03",NA,42,2021
"A03..03",NA,43,2021
"A03..03",NA,44,2021
"A03..03",NA,46,2021
"A03..03",NA,47,2021
"A03..03",NA,48,2021
"A03..03",NA,50,2021
"A05..05",NA,1,2021
"A05..05",NA,2,2021
"A05..05",NA,3,2021
"A05..05",NA,4,2021
"A05..05",NA,8,2021
"A05..05",NA,10,2021
"A05..05",NA,11,2021
"A05..05",NA,12,2021
"A05..05",1,13,2021
"A05..05",NA,14,2021
"A05..05",NA,18,2021
"A05..05",NA,20,2021
"A05..05",NA,21,2021
"A05..05",NA,23,2021
"A05..05",NA,24,2021
"A05..05",NA,25,2021
"A05..05",NA,26,2021
"A05..05",NA,27,2021
"A05..05",NA,28,2021
"A05..05",NA,29,2021
"A05..05",NA,31,2021
"A05..05",NA,32,2021
"A05..05",NA,34,2021
"A05..05",NA,35,2021
"A05..05",NA,38,2021
"A05..05",NA,39,2021
"A05..05",NA,40,2021
"A05..05",NA,41,2021
"A05..05",NA,42,2021
"A05..05",NA,43,2021
"A05..05",NA,44,2021
"A05..05",NA,46,2021
"A05..05",NA,47,2021
"A05..05",NA,48,2021
"A05..05",NA,50,2021
"A06..06",NA,1,2021
"A06..06",NA,2,2021
"A06..06",NA,3,2021
"A06..06",NA,4,2021
"A06..06",NA,8,2021
"A06..06",NA,10,2021
"A06..06",NA,11,2021
"A06..06",NA,12,2021
"A06..06",NA,13,2021
"A06..06",NA,14,2021
"A06..06",NA,18,2021
"A06..06",NA,20,2021
"A06..06",NA,21,2021
"A06..06",NA,23,2021
"A06..06",NA,24,2021
"A06..06",NA,25,2021
"A06..06",NA,26,2021
"A06..06",NA,27,2021
"A06..06",NA,28,2021
"A06..06",NA,29,2021
"A06..06",1,31,2021
"A06..06",NA,32,2021
"A06..06",NA,34,2021
"A06..06",NA,35,2021
"A06..06",NA,38,2021
"A06..06",NA,39,2021
"A06..06",NA,40,2021
