"stratum","value","week","year"
"Baden.WÃ.rttemberg",2,1,2025
"Baden.WÃ.rttemberg",1,2,2025
"Baden.WÃ.rttemberg",1,3,2025
"Baden.WÃ.rttemberg",NA,4,2025
"Baden.WÃ.rttemberg",1,5,2025
"Baden.WÃ.rttemberg",1,6,2025
"Baden.WÃ.rttemberg",NA,7,2025
"Baden.WÃ.rttemberg",NA,8,2025
"Bayern",1,1,2025
"Bayern",2,2,2025
"Bayern",3,3,2025
"Bayern",1,4,2025
"Bayern",1,5,2025
"Bayern",NA,6,2025
"Bayern",NA,7,2025
"Bayern",NA,8,2025
"Berlin",2,1,2025
"Berlin",1,2,2025
"Berlin",1,3,2025
"Berlin",1,4,2025
"Berlin",NA,5,2025
"Berlin",NA,6,2025
"Berlin",NA,7,2025
"Berlin",1,8,2025
"Brandenburg",NA,1,2025
"Brandenburg",NA,2,2025
"Brandenburg",1,3,2025
"Brandenburg",NA,4,2025
"Brandenburg",NA,5,2025
"Brandenburg",NA,6,2025
"Brandenburg",1,7,2025
"Brandenburg",NA,8,2025
"Hamburg",1,1,2025
"Hamburg",NA,2,2025
"Hamburg",NA,3,2025
"Hamburg",NA,4,2025
"Hamburg",NA,5,2025
"Hamburg",NA,6,2025
"Hamburg",NA,7,2025
"Hamburg",NA,8,2025
"Hessen",1,1,2025
"Hessen",NA,2,2025
"Hessen",2,3,2025
"Hessen",NA,4,2025
"Hessen",3,5,2025
"Hessen",1,6,2025
"Hessen",NA,7,2025
"Hessen",NA,8,2025
"Mecklenburg.Vorpommern",1,1,2025
"Mecklenburg.Vorpommern",NA,2,2025
"Mecklenburg.Vorpommern",NA,3,2025
"Mecklenburg.Vorpommern",NA,4,2025
"Mecklenburg.Vorpommern",1,5,2025
"Mecklenburg.Vorpommern",NA,6,2025
"Mecklenburg.Vorpommern",NA,7,2025
"Mecklenburg.Vorpommern",NA,8,2025
"Niedersachsen",1,1,2025
"Niedersachsen",NA,2,2025
"Niedersachsen",1,3,2025
"Niedersachsen",NA,4,2025
"Niedersachsen",NA,5,2025
"Niedersachsen",1,6,2025
"Niedersachsen",NA,7,2025
"Niedersachsen",NA,8,2025
"Nordrhein.Westfalen",1,1,2025
"Nordrhein.Westfalen",1,2,2025
"Nordrhein.Westfalen",4,3,2025
"Nordrhein.Westfalen",2,4,2025
"Nordrhein.Westfalen",4,5,2025
"Nordrhein.Westfalen",NA,6,2025
"Nordrhein.Westfalen",1,7,2025
"Nordrhein.Westfalen",NA,8,2025
"Rheinland.Pfalz",NA,1,2025
"Rheinland.Pfalz",NA,2,2025
"Rheinland.Pfalz",1,3,2025
"Rheinland.Pfalz",NA,4,2025
"Rheinland.Pfalz",NA,5,2025
"Rheinland.Pfalz",1,6,2025
"Rheinland.Pfalz",1,7,2025
"Rheinland.Pfalz",NA,8,2025
"Saarland",NA,1,2025
"Saarland",NA,2,2025
"Saarland",NA,3,2025
"Saarland",1,4,2025
"Saarland",NA,5,2025
"Saarland",NA,6,2025
"Saarland",NA,7,2025
"Saarland",NA,8,2025
"Sachsen",NA,1,2025
"Sachsen",NA,2,2025
"Sachsen",2,3,2025
"Sachsen",NA,4,2025
"Sachsen",2,5,2025
"Sachsen",NA,6,2025
"Sachsen",NA,7,2025
"Sachsen",NA,8,2025
"Sachsen.Anhalt",2,1,2025
"Sachsen.Anhalt",NA,2,2025
"Sachsen.Anhalt",NA,3,2025
"Sachsen.Anhalt",NA,4,2025
"Sachsen.Anhalt",1,5,2025
"Sachsen.Anhalt",NA,6,2025
"Sachsen.Anhalt",NA,7,2025
"Sachsen.Anhalt",NA,8,2025
"ThÃ.ringen",1,1,2025
"ThÃ.ringen",NA,2,2025
"ThÃ.ringen",1,3,2025
"ThÃ.ringen",NA,4,2025
"ThÃ.ringen",NA,5,2025
"ThÃ.ringen",NA,6,2025
"ThÃ.ringen",NA,7,2025
"ThÃ.ringen",NA,8,2025
"Baden.WÃ.rttemberg",NA,1,2024
"Baden.WÃ.rttemberg",1,2,2024
"Baden.WÃ.rttemberg",1,3,2024
"Baden.WÃ.rttemberg",1,4,2024
"Baden.WÃ.rttemberg",1,5,2024
"Baden.WÃ.rttemberg",2,6,2024
"Baden.WÃ.rttemberg",NA,7,2024
"Baden.WÃ.rttemberg",3,8,2024
"Baden.WÃ.rttemberg",3,9,2024
"Baden.WÃ.rttemberg",NA,10,2024
"Baden.WÃ.rttemberg",NA,11,2024
"Baden.WÃ.rttemberg",3,12,2024
"Baden.WÃ.rttemberg",3,13,2024
"Baden.WÃ.rttemberg",NA,14,2024
"Baden.WÃ.rttemberg",NA,15,2024
"Baden.WÃ.rttemberg",NA,16,2024
"Baden.WÃ.rttemberg",1,17,2024
"Baden.WÃ.rttemberg",2,18,2024
"Baden.WÃ.rttemberg",1,19,2024
"Baden.WÃ.rttemberg",1,20,2024
"Baden.WÃ.rttemberg",NA,21,2024
"Baden.WÃ.rttemberg",NA,22,2024
"Baden.WÃ.rttemberg",1,23,2024
"Baden.WÃ.rttemberg",1,24,2024
"Baden.WÃ.rttemberg",1,25,2024
"Baden.WÃ.rttemberg",NA,26,2024
"Baden.WÃ.rttemberg",NA,27,2024
"Baden.WÃ.rttemberg",NA,28,2024
"Baden.WÃ.rttemberg",NA,29,2024
"Baden.WÃ.rttemberg",2,30,2024
"Baden.WÃ.rttemberg",1,31,2024
"Baden.WÃ.rttemberg",NA,32,2024
"Baden.WÃ.rttemberg",2,33,2024
"Baden.WÃ.rttemberg",NA,34,2024
"Baden.WÃ.rttemberg",NA,35,2024
"Baden.WÃ.rttemberg",NA,36,2024
"Baden.WÃ.rttemberg",1,37,2024
"Baden.WÃ.rttemberg",NA,38,2024
"Baden.WÃ.rttemberg",NA,39,2024
"Baden.WÃ.rttemberg",1,40,2024
"Baden.WÃ.rttemberg",2,41,2024
"Baden.WÃ.rttemberg",1,42,2024
"Baden.WÃ.rttemberg",NA,43,2024
"Baden.WÃ.rttemberg",1,44,2024
"Baden.WÃ.rttemberg",NA,45,2024
"Baden.WÃ.rttemberg",3,46,2024
"Baden.WÃ.rttemberg",NA,47,2024
"Baden.WÃ.rttemberg",NA,48,2024
"Baden.WÃ.rttemberg",2,49,2024
"Baden.WÃ.rttemberg",1,50,2024
"Baden.WÃ.rttemberg",NA,51,2024
"Baden.WÃ.rttemberg",2,52,2024
"Bayern",3,1,2024
"Bayern",1,2,2024
"Bayern",1,3,2024
"Bayern",NA,4,2024
"Bayern",1,5,2024
"Bayern",2,6,2024
"Bayern",1,7,2024
"Bayern",2,8,2024
"Bayern",5,9,2024
"Bayern",1,10,2024
"Bayern",1,11,2024
"Bayern",1,12,2024
"Bayern",1,13,2024
"Bayern",1,14,2024
"Bayern",1,15,2024
"Bayern",3,16,2024
"Bayern",1,17,2024
"Bayern",1,18,2024
"Bayern",NA,19,2024
"Bayern",4,20,2024
"Bayern",1,21,2024
"Bayern",3,22,2024
"Bayern",3,23,2024
"Bayern",3,24,2024
"Bayern",1,25,2024
"Bayern",NA,26,2024
"Bayern",1,27,2024
"Bayern",NA,28,2024
"Bayern",2,29,2024
"Bayern",NA,30,2024
"Bayern",1,31,2024
"Bayern",1,32,2024
"Bayern",1,33,2024
"Bayern",NA,34,2024
"Bayern",NA,35,2024
"Bayern",NA,36,2024
"Bayern",1,37,2024
"Bayern",NA,38,2024
"Bayern",NA,39,2024
"Bayern",NA,40,2024
"Bayern",1,41,2024
"Bayern",NA,42,2024
"Bayern",NA,43,2024
"Bayern",NA,44,2024
"Bayern",NA,45,2024
"Bayern",1,46,2024
"Bayern",NA,47,2024
"Bayern",1,48,2024
"Bayern",1,49,2024
"Bayern",3,50,2024
"Bayern",1,51,2024
"Bayern",2,52,2024
"Berlin",NA,1,2024
"Berlin",NA,2,2024
"Berlin",2,3,2024
"Berlin",NA,4,2024
"Berlin",NA,5,2024
"Berlin",NA,6,2024
"Berlin",1,7,2024
"Berlin",NA,8,2024
"Berlin",NA,9,2024
"Berlin",NA,10,2024
"Berlin",NA,11,2024
"Berlin",1,12,2024
"Berlin",NA,13,2024
"Berlin",NA,14,2024
"Berlin",NA,15,2024
"Berlin",2,16,2024
"Berlin",1,17,2024
"Berlin",NA,18,2024
"Berlin",1,19,2024
"Berlin",1,20,2024
"Berlin",NA,21,2024
"Berlin",NA,22,2024
"Berlin",NA,23,2024
"Berlin",NA,24,2024
"Berlin",1,25,2024
"Berlin",NA,26,2024
"Berlin",NA,27,2024
"Berlin",2,28,2024
"Berlin",NA,29,2024
"Berlin",NA,30,2024
"Berlin",1,31,2024
"Berlin",NA,32,2024
"Berlin",NA,33,2024
"Berlin",1,34,2024
"Berlin",NA,35,2024
"Berlin",NA,36,2024
"Berlin",NA,37,2024
"Berlin",NA,38,2024
"Berlin",NA,39,2024
"Berlin",2,40,2024
"Berlin",NA,41,2024
"Berlin",2,42,2024
"Berlin",NA,43,2024
"Berlin",NA,44,2024
"Berlin",NA,45,2024
"Berlin",2,46,2024
"Berlin",NA,47,2024
"Berlin",NA,48,2024
"Berlin",NA,49,2024
"Berlin",NA,50,2024
"Berlin",NA,51,2024
"Berlin",1,52,2024
"Brandenburg",NA,1,2024
"Brandenburg",NA,2,2024
"Brandenburg",NA,3,2024
"Brandenburg",NA,4,2024
"Brandenburg",NA,5,2024
"Brandenburg",NA,6,2024
"Brandenburg",1,7,2024
"Brandenburg",NA,8,2024
"Brandenburg",NA,9,2024
"Brandenburg",NA,10,2024
"Brandenburg",NA,11,2024
"Brandenburg",NA,12,2024
"Brandenburg",NA,13,2024
"Brandenburg",NA,14,2024
"Brandenburg",NA,15,2024
"Brandenburg",NA,16,2024
"Brandenburg",NA,17,2024
"Brandenburg",NA,18,2024
"Brandenburg",NA,19,2024
"Brandenburg",NA,20,2024
"Brandenburg",NA,21,2024
"Brandenburg",NA,22,2024
"Brandenburg",NA,23,2024
"Brandenburg",NA,24,2024
"Brandenburg",NA,25,2024
"Brandenburg",1,26,2024
"Brandenburg",NA,27,2024
"Brandenburg",NA,28,2024
"Brandenburg",1,29,2024
"Brandenburg",NA,30,2024
"Brandenburg",NA,31,2024
"Brandenburg",NA,32,2024
"Brandenburg",NA,33,2024
"Brandenburg",NA,34,2024
"Brandenburg",NA,35,2024
"Brandenburg",NA,36,2024
"Brandenburg",NA,37,2024
"Brandenburg",NA,38,2024
"Brandenburg",NA,39,2024
"Brandenburg",NA,40,2024
"Brandenburg",NA,41,2024
"Brandenburg",NA,42,2024
"Brandenburg",NA,43,2024
"Brandenburg",1,44,2024
"Brandenburg",NA,45,2024
"Brandenburg",1,46,2024
"Brandenburg",NA,47,2024
"Brandenburg",NA,48,2024
"Brandenburg",NA,49,2024
"Brandenburg",NA,50,2024
"Brandenburg",NA,51,2024
"Brandenburg",1,52,2024
"Bremen",NA,1,2024
"Bremen",NA,2,2024
"Bremen",NA,3,2024
"Bremen",NA,4,2024
"Bremen",NA,5,2024
"Bremen",NA,6,2024
"Bremen",NA,7,2024
"Bremen",NA,8,2024
"Bremen",NA,9,2024
"Bremen",NA,10,2024
"Bremen",NA,11,2024
"Bremen",NA,12,2024
"Bremen",NA,13,2024
"Bremen",NA,14,2024
"Bremen",NA,15,2024
"Bremen",NA,16,2024
"Bremen",NA,17,2024
"Bremen",NA,18,2024
"Bremen",NA,19,2024
"Bremen",NA,20,2024
"Bremen",NA,21,2024
"Bremen",NA,22,2024
"Bremen",NA,23,2024
"Bremen",NA,24,2024
"Bremen",NA,25,2024
"Bremen",NA,26,2024
"Bremen",NA,27,2024
"Bremen",NA,28,2024
"Bremen",NA,29,2024
"Bremen",NA,30,2024
"Bremen",NA,31,2024
"Bremen",NA,32,2024
"Bremen",NA,33,2024
"Bremen",NA,34,2024
"Bremen",NA,35,2024
"Bremen",NA,36,2024
"Bremen",NA,37,2024
"Bremen",NA,38,2024
"Bremen",NA,39,2024
"Bremen",NA,40,2024
