"stratum","value","week","year"
"A00..00",6,1,2021
"A00..00",9,2,2021
"A00..00",7,3,2021
"A00..00",10,4,2021
"A00..00",11,5,2021
"A00..00",5,6,2021
"A00..00",5,7,2021
"A00..00",7,8,2021
"A00..00",12,9,2021
"A00..00",9,10,2021
"A00..00",7,11,2021
"A00..00",9,12,2021
"A00..00",3,13,2021
"A00..00",2,14,2021
"A00..00",3,15,2021
"A00..00",3,16,2021
"A00..00",6,17,2021
"A00..00",5,18,2021
"A00..00",11,19,2021
"A00..00",7,20,2021
"A00..00",2,21,2021
"A00..00",12,22,2021
"A00..00",8,23,2021
"A00..00",17,24,2021
"A00..00",18,25,2021
"A00..00",9,26,2021
"A00..00",4,27,2021
"A00..00",13,28,2021
"A00..00",8,29,2021
"A00..00",14,30,2021
"A00..00",14,31,2021
"A00..00",12,32,2021
"A00..00",19,33,2021
"A00..00",15,34,2021
"A00..00",16,35,2021
"A00..00",15,36,2021
"A00..00",11,37,2021
"A00..00",18,38,2021
"A00..00",14,39,2021
"A00..00",4,40,2021
"A00..00",12,41,2021
"A00..00",10,42,2021
"A00..00",14,43,2021
"A00..00",13,44,2021
"A00..00",10,45,2021
"A00..00",14,46,2021
"A00..00",11,47,2021
"A00..00",14,48,2021
"A00..00",9,49,2021
"A00..00",12,50,2021
"A00..00",13,51,2021
"A00..00",4,52,2021
"A01..01",11,1,2021
"A01..01",10,2,2021
"A01..01",15,3,2021
"A01..01",19,4,2021
"A01..01",12,5,2021
"A01..01",15,6,2021
"A01..01",16,7,2021
"A01..01",13,8,2021
"A01..01",16,9,2021
"A01..01",15,10,2021
"A01..01",9,11,2021
"A01..01",11,12,2021
"A01..01",12,13,2021
"A01..01",15,14,2021
"A01..01",10,15,2021
"A01..01",13,16,2021
"A01..01",12,17,2021
"A01..01",20,18,2021
"A01..01",18,19,2021
"A01..01",14,20,2021
"A01..01",28,21,2021
"A01..01",21,22,2021
"A01..01",30,23,2021
"A01..01",27,24,2021
"A01..01",24,25,2021
"A01..01",24,26,2021
"A01..01",32,27,2021
"A01..01",25,28,2021
"A01..01",17,29,2021
"A01..01",36,30,2021
"A01..01",27,31,2021
"A01..01",24,32,2021
"A01..01",28,33,2021
"A01..01",21,34,2021
"A01..01",28,35,2021
"A01..01",31,36,2021
"A01..01",26,37,2021
"A01..01",27,38,2021
"A01..01",28,39,2021
"A01..01",27,40,2021
"A01..01",17,41,2021
"A01..01",27,42,2021
"A01..01",21,43,2021
"A01..01",18,44,2021
"A01..01",27,45,2021
"A01..01",13,46,2021
"A01..01",14,47,2021
"A01..01",12,48,2021
"A01..01",19,49,2021
"A01..01",17,50,2021
"A01..01",22,51,2021
"A01..01",5,52,2021
"A02..02",12,1,2021
"A02..02",16,2,2021
"A02..02",9,3,2021
"A02..02",14,4,2021
"A02..02",8,5,2021
"A02..02",10,6,2021
