"stratum","value","week","year"
"A00..00",6,1,2023
"A00..00",7,2,2023
"A00..00",6,3,2023
"A00..00",3,4,2023
"A00..00",8,5,2023
"A00..00",11,6,2023
"A00..00",6,7,2023
"A00..00",6,8,2023
"A00..00",6,9,2023
"A00..00",NA,10,2023
"A01..01",5,1,2023
"A01..01",11,2,2023
"A01..01",9,3,2023
"A01..01",4,4,2023
"A01..01",6,5,2023
"A01..01",8,6,2023
"A01..01",18,7,2023
"A01..01",7,8,2023
"A01..01",8,9,2023
"A01..01",4,10,2023
"A02..02",4,1,2023
"A02..02",7,2,2023
"A02..02",5,3,2023
"A02..02",8,4,2023
"A02..02",10,5,2023
"A02..02",9,6,2023
"A02..02",5,7,2023
"A02..02",6,8,2023
"A02..02",6,9,2023
"A02..02",2,10,2023
"A03..03",3,1,2023
"A03..03",6,2,2023
"A03..03",6,3,2023
"A03..03",9,4,2023
"A03..03",4,5,2023
"A03..03",7,6,2023
"A03..03",9,7,2023
"A03..03",5,8,2023
"A03..03",5,9,2023
"A03..03",2,10,2023
"A04..04",4,1,2023
"A04..04",8,2,2023
"A04..04",8,3,2023
"A04..04",3,4,2023
"A04..04",6,5,2023
"A04..04",5,6,2023
"A04..04",5,7,2023
"A04..04",5,8,2023
"A04..04",4,9,2023
"A04..04",1,10,2023
"A05..05",4,1,2023
"A05..05",4,2,2023
"A05..05",7,3,2023
"A05..05",7,4,2023
"A05..05",2,5,2023
"A05..05",6,6,2023
"A05..05",6,7,2023
"A05..05",4,8,2023
"A05..05",1,9,2023
"A05..05",NA,10,2023
"A06..06",4,1,2023
"A06..06",1,2,2023
"A06..06",3,3,2023
"A06..06",1,4,2023
"A06..06",2,5,2023
"A06..06",3,6,2023
"A06..06",NA,7,2023
"A06..06",1,8,2023
"A06..06",5,9,2023
"A06..06",NA,10,2023
"A07..07",1,1,2023
"A07..07",3,2,2023
"A07..07",2,3,2023
"A07..07",4,4,2023
"A07..07",3,5,2023
"A07..07",2,6,2023
"A07..07",2,7,2023
"A07..07",3,8,2023
"A07..07",6,9,2023
"A07..07",NA,10,2023
"A08..08",1,1,2023
"A08..08",6,2,2023
"A08..08",4,3,2023
"A08..08",5,4,2023
"A08..08",6,5,2023
"A08..08",4,6,2023
"A08..08",6,7,2023
"A08..08",2,8,2023
"A08..08",2,9,2023
"A08..08",1,10,2023
"A09..09",2,1,2023
"A09..09",8,2,2023
"A09..09",3,3,2023
"A09..09",3,4,2023
"A09..09",4,5,2023
"A09..09",5,6,2023
"A09..09",10,7,2023
"A09..09",5,8,2023
"A09..09",NA,9,2023
"A09..09",NA,10,2023
"A10..10",3,1,2023
"A10..10",4,2,2023
"A10..10",NA,3,2023
"A10..10",3,4,2023
"A10..10",5,5,2023
"A10..10",1,6,2023
"A10..10",3,7,2023
"A10..10",1,8,2023
"A10..10",2,9,2023
"A10..10",1,10,2023
"A11..11",2,1,2023
"A11..11",7,2,2023
"A11..11",2,3,2023
"A11..11",5,4,2023
"A11..11",2,5,2023
"A11..11",1,6,2023
"A11..11",3,7,2023
"A11..11",4,8,2023
"A11..11",1,9,2023
"A11..11",NA,10,2023
"A12..12",4,1,2023
"A12..12",7,2,2023
"A12..12",5,3,2023
"A12..12",6,4,2023
"A12..12",3,5,2023
"A12..12",4,6,2023
"A12..12",2,7,2023
"A12..12",NA,8,2023
"A12..12",2,9,2023
"A12..12",NA,10,2023
"A13..13",2,1,2023
"A13..13",1,2,2023
"A13..13",2,3,2023
"A13..13",3,4,2023
"A13..13",3,5,2023
"A13..13",4,6,2023
"A13..13",NA,7,2023
"A13..13",5,8,2023
"A13..13",6,9,2023
"A13..13",1,10,2023
"A14..14",3,1,2023
"A14..14",14,2,2023
"A14..14",6,3,2023
"A14..14",2,4,2023
"A14..14",4,5,2023
"A14..14",5,6,2023
"A14..14",1,7,2023
"A14..14",5,8,2023
"A14..14",4,9,2023
"A14..14",NA,10,2023
"A15..15",3,1,2023
"A15..15",9,2,2023
"A15..15",5,3,2023
"A15..15",2,4,2023
"A15..15",5,5,2023
"A15..15",5,6,2023
"A15..15",8,7,2023
"A15..15",3,8,2023
"A15..15",6,9,2023
"A15..15",4,10,2023
"A16..16",7,1,2023
"A16..16",7,2,2023
"A16..16",6,3,2023
"A16..16",4,4,2023
"A16..16",6,5,2023
"A16..16",2,6,2023
"A16..16",3,7,2023
"A16..16",4,8,2023
"A16..16",2,9,2023
"A16..16",1,10,2023
"A17..17",6,1,2023
"A17..17",13,2,2023
"A17..17",9,3,2023
"A17..17",11,4,2023
"A17..17",4,5,2023
"A17..17",5,6,2023
"A17..17",4,7,2023
"A17..17",4,8,2023
"A17..17",7,9,2023
"A17..17",1,10,2023
"A18..18",10,1,2023
"A18..18",15,2,2023
"A18..18",8,3,2023
"A18..18",8,4,2023
"A18..18",9,5,2023
"A18..18",9,6,2023
"A18..18",5,7,2023
"A18..18",8,8,2023
"A18..18",5,9,2023
"A18..18",NA,10,2023
"A19..19",15,1,2023
"A19..19",15,2,2023
"A19..19",15,3,2023
"A19..19",5,4,2023
"A19..19",4,5,2023
"A19..19",15,6,2023
"A19..19",8,7,2023
"A19..19",5,8,2023
"A19..19",5,9,2023
"A19..19",2,10,2023
"A20..20",14,1,2023
"A20..20",15,2,2023
"A20..20",4,3,2023
"A20..20",9,4,2023
"A20..20",6,5,2023
"A20..20",7,6,2023
"A20..20",6,7,2023
"A20..20",6,8,2023
"A20..20",4,9,2023
"A20..20",3,10,2023
"A21..21",11,1,2023
"A21..21",18,2,2023
"A21..21",13,3,2023
"A21..21",7,4,2023
"A21..21",7,5,2023
"A21..21",11,6,2023
"A21..21",10,7,2023
"A21..21",4,8,2023
"A21..21",6,9,2023
"A21..21",1,10,2023
"A22..22",7,1,2023
"A22..22",10,2,2023
"A22..22",13,3,2023
"A22..22",11,4,2023
"A22..22",15,5,2023
"A22..22",10,6,2023
"A22..22",13,7,2023
"A22..22",6,8,2023
"A22..22",7,9,2023
"A22..22",1,10,2023
"A23..23",7,1,2023
"A23..23",17,2,2023
"A23..23",4,3,2023
"A23..23",13,4,2023
"A23..23",4,5,2023
"A23..23",10,6,2023
"A23..23",4,7,2023
"A23..23",8,8,2023
"A23..23",10,9,2023
"A23..23",NA,10,2023
"A24..24",10,1,2023
"A24..24",14,2,2023
"A24..24",15,3,2023
"A24..24",13,4,2023
"A24..24",11,5,2023
"A24..24",5,6,2023
"A24..24",10,7,2023
"A24..24",10,8,2023
"A24..24",8,9,2023
"A24..24",2,10,2023
"A25..25",11,1,2023
"A25..25",20,2,2023
"A25..25",9,3,2023
"A25..25",8,4,2023
"A25..25",12,5,2023
"A25..25",11,6,2023
"A25..25",6,7,2023
"A25..25",10,8,2023
"A25..25",8,9,2023
"A25..25",2,10,2023
"A26..26",15,1,2023
"A26..26",17,2,2023
"A26..26",11,3,2023
"A26..26",7,4,2023
"A26..26",14,5,2023
"A26..26",10,6,2023
"A26..26",10,7,2023
"A26..26",10,8,2023
"A26..26",10,9,2023
"A26..26",2,10,2023
"A27..27",6,1,2023
"A27..27",19,2,2023
"A27..27",13,3,2023
"A27..27",8,4,2023
"A27..27",10,5,2023
"A27..27",11,6,2023
"A27..27",12,7,2023
"A27..27",9,8,2023
"A27..27",9,9,2023
"A27..27",2,10,2023
"A28..28",5,1,2023
"A28..28",13,2,2023
"A28..28",16,3,2023
"A28..28",9,4,2023
"A28..28",9,5,2023
"A28..28",12,6,2023
"A28..28",10,7,2023
"A28..28",12,8,2023
"A28..28",11,9,2023
"A28..28",1,10,2023
"A29..29",11,1,2023
"A29..29",8,2,2023
"A29..29",7,3,2023
"A29..29",7,4,2023
"A29..29",12,5,2023
"A29..29",16,6,2023
"A29..29",12,7,2023
"A29..29",7,8,2023
"A29..29",7,9,2023
"A29..29",2,10,2023
"A30..30",11,1,2023
"A30..30",23,2,2023
"A30..30",14,3,2023
"A30..30",10,4,2023
"A30..30",11,5,2023
"A30..30",5,6,2023
"A30..30",9,7,2023
"A30..30",6,8,2023
"A30..30",12,9,2023
"A30..30",5,10,2023
"A31..31",9,1,2023
"A31..31",14,2,2023
"A31..31",9,3,2023
"A31..31",10,4,2023
"A31..31",8,5,2023
"A31..31",13,6,2023
"A31..31",12,7,2023
"A31..31",11,8,2023
"A31..31",4,9,2023
"A31..31",1,10,2023
"A32..32",11,1,2023
"A32..32",16,2,2023
"A32..32",9,3,2023
"A32..32",4,4,2023
"A32..32",13,5,2023
"A32..32",5,6,2023
"A32..32",15,7,2023
"A32..32",9,8,2023
"A32..32",9,9,2023
"A32..32",2,10,2023
"A33..33",16,1,2023
"A33..33",20,2,2023
"A33..33",15,3,2023
"A33..33",11,4,2023
"A33..33",5,5,2023
"A33..33",6,6,2023
"A33..33",10,7,2023
"A33..33",9,8,2023
"A33..33",10,9,2023
"A33..33",NA,10,2023
"A34..34",10,1,2023
"A34..34",12,2,2023
"A34..34",18,3,2023
"A34..34",6,4,2023
"A34..34",7,5,2023
"A34..34",12,6,2023
"A34..34",20,7,2023
"A34..34",10,8,2023
"A34..34",6,9,2023
"A34..34",NA,10,2023
"A35..35",10,1,2023
"A35..35",6,2,2023
"A35..35",21,3,2023
"A35..35",8,4,2023
"A35..35",6,5,2023
"A35..35",13,6,2023
"A35..35",6,7,2023
"A35..35",6,8,2023
"A35..35",4,9,2023
"A35..35",1,10,2023
"A36..36",11,1,2023
"A36..36",12,2,2023
"A36..36",13,3,2023
"A36..36",5,4,2023
"A36..36",12,5,2023
"A36..36",15,6,2023
"A36..36",5,7,2023
"A36..36",9,8,2023
"A36..36",5,9,2023
"A36..36",NA,10,2023
"A37..37",17,1,2023
"A37..37",9,2,2023
"A37..37",8,3,2023
"A37..37",11,4,2023
"A37..37",10,5,2023
"A37..37",8,6,2023
"A37..37",11,7,2023
"A37..37",9,8,2023
"A37..37",7,9,2023
"A37..37",1,10,2023
"A38..38",4,1,2023
"A38..38",9,2,2023
"A38..38",9,3,2023
"A38..38",3,4,2023
"A38..38",7,5,2023
"A38..38",8,6,2023
"A38..38",5,7,2023
"A38..38",7,8,2023
"A38..38",9,9,2023
"A38..38",1,10,2023
"A39..39",9,1,2023
"A39..39",9,2,2023
"A39..39",10,3,2023
"A39..39",3,4,2023
"A39..39",11,5,2023
"A39..39",1,6,2023
"A39..39",5,7,2023
"A39..39",6,8,2023
"A39..39",4,9,2023
"A39..39",1,10,2023
"A40..40",6,1,2023
"A40..40",18,2,2023
"A40..40",7,3,2023
"A40..40",6,4,2023
"A40..40",8,5,2023
"A40..40",8,6,2023
"A40..40",8,7,2023
"A40..40",7,8,2023
"A40..40",5,9,2023
"A40..40",2,10,2023
"A41..41",9,1,2023
"A41..41",10,2,2023
"A41..41",9,3,2023
"A41..41",5,4,2023
"A41..41",11,5,2023
"A41..41",8,6,2023
"A41..41",9,7,2023
"A41..41",7,8,2023
"A41..41",4,9,2023
"A41..41",NA,10,2023
"A42..42",9,1,2023
"A42..42",11,2,2023
"A42..42",17,3,2023
"A42..42",9,4,2023
"A42..42",9,5,2023
"A42..42",7,6,2023
"A42..42",2,7,2023
"A42..42",6,8,2023
"A42..42",6,9,2023
"A42..42",1,10,2023
"A43..43",12,1,2023
"A43..43",8,2,2023
"A43..43",10,3,2023
"A43..43",4,4,2023
"A43..43",12,5,2023
"A43..43",5,6,2023
"A43..43",6,7,2023
"A43..43",6,8,2023
"A43..43",4,9,2023
"A43..43",1,10,2023
"A44..44",4,1,2023
"A44..44",6,2,2023
"A44..44",16,3,2023
"A44..44",8,4,2023
"A44..44",10,5,2023
"A44..44",5,6,2023
"A44..44",12,7,2023
"A44..44",2,8,2023
"A44..44",7,9,2023
"A44..44",2,10,2023
"A45..45",13,1,2023
"A45..45",8,2,2023
"A45..45",9,3,2023
"A45..45",9,4,2023
"A45..45",12,5,2023
"A45..45",9,6,2023
"A45..45",6,7,2023
"A45..45",4,8,2023
"A45..45",5,9,2023
"A45..45",1,10,2023
"A46..46",9,1,2023
"A46..46",19,2,2023
"A46..46",7,3,2023
"A46..46",8,4,2023
"A46..46",8,5,2023
"A46..46",12,6,2023
"A46..46",10,7,2023
"A46..46",NA,8,2023
"A46..46",6,9,2023
"A46..46",3,10,2023
"A47..47",8,1,2023
"A47..47",10,2,2023
"A47..47",9,3,2023
"A47..47",10,4,2023
"A47..47",7,5,2023
"A47..47",11,6,2023
"A47..47",7,7,2023
"A47..47",8,8,2023
"A47..47",5,9,2023
"A47..47",2,10,2023
"A48..48",12,1,2023
"A48..48",12,2,2023
"A48..48",10,3,2023
"A48..48",6,4,2023
"A48..48",8,5,2023
