"stratum","value","week","year"
"A00..00",12,1,2021
"A00..00",10,2,2021
"A00..00",12,3,2021
"A00..00",11,4,2021
"A00..00",9,5,2021
"A00..00",17,6,2021
"A00..00",14,7,2021
"A00..00",5,8,2021
"A00..00",17,9,2021
"A00..00",21,10,2021
"A00..00",12,11,2021
"A00..00",13,12,2021
"A00..00",11,13,2021
"A00..00",13,14,2021
"A00..00",11,15,2021
"A00..00",19,16,2021
"A00..00",15,17,2021
"A00..00",10,18,2021
"A00..00",7,19,2021
"A00..00",13,20,2021
"A00..00",10,21,2021
"A00..00",15,22,2021
"A00..00",23,23,2021
"A00..00",12,24,2021
"A00..00",13,25,2021
"A00..00",11,26,2021
"A00..00",18,27,2021
"A00..00",18,28,2021
"A00..00",18,29,2021
"A00..00",14,30,2021
"A00..00",16,31,2021
"A00..00",20,32,2021
"A00..00",15,33,2021
"A00..00",21,34,2021
"A00..00",15,35,2021
"A00..00",22,36,2021
"A00..00",24,37,2021
"A00..00",16,38,2021
"A00..00",14,39,2021
"A00..00",22,40,2021
"A00..00",11,41,2021
"A00..00",21,42,2021
"A00..00",9,43,2021
"A00..00",17,44,2021
"A00..00",24,45,2021
"A00..00",23,46,2021
"A00..00",25,47,2021
"A00..00",18,48,2021
"A01..01",6,1,2021
"A01..01",1,2,2021
"A01..01",5,3,2021
"A01..01",5,4,2021
"A01..01",3,5,2021
"A01..01",4,6,2021
"A01..01",14,7,2021
"A01..01",4,8,2021
"A01..01",4,9,2021
"A01..01",3,10,2021
"A01..01",7,11,2021
"A01..01",8,12,2021
"A01..01",5,13,2021
"A01..01",6,14,2021
"A01..01",6,15,2021
"A01..01",4,16,2021
"A01..01",5,17,2021
"A01..01",8,18,2021
"A01..01",3,19,2021
"A01..01",8,20,2021
"A01..01",NA,21,2021
"A01..01",7,22,2021
"A01..01",6,23,2021
"A01..01",10,24,2021
"A01..01",13,25,2021
"A01..01",4,26,2021
"A01..01",8,27,2021
"A01..01",2,28,2021
"A01..01",6,29,2021
"A01..01",5,30,2021
"A01..01",6,31,2021
"A01..01",7,32,2021
"A01..01",9,33,2021
"A01..01",13,34,2021
"A01..01",10,35,2021
"A01..01",12,36,2021
"A01..01",13,37,2021
"A01..01",10,38,2021
"A01..01",12,39,2021
"A01..01",11,40,2021
"A01..01",6,41,2021
"A01..01",8,42,2021
"A01..01",9,43,2021
"A01..01",15,44,2021
"A01..01",9,45,2021
"A01..01",12,46,2021
"A01..01",14,47,2021
"A01..01",11,48,2021
"A02..02",2,1,2021
"A02..02",5,2,2021
"A02..02",4,3,2021
"A02..02",3,4,2021
"A02..02",5,5,2021
"A02..02",5,6,2021
"A02..02",7,7,2021
"A02..02",3,8,2021
"A02..02",4,9,2021
"A02..02",4,10,2021
"A02..02",5,11,2021
"A02..02",6,12,2021
"A02..02",8,13,2021
"A02..02",5,14,2021
"A02..02",5,15,2021
"A02..02",2,16,2021
"A02..02",5,17,2021
"A02..02",5,18,2021
"A02..02",3,19,2021
"A02..02",2,20,2021
"A02..02",7,21,2021
"A02..02",5,22,2021
"A02..02",7,23,2021
"A02..02",8,24,2021
"A02..02",11,25,2021
"A02..02",3,26,2021
"A02..02",2,27,2021
"A02..02",5,28,2021
"A02..02",5,29,2021
"A02..02",5,30,2021
"A02..02",1,31,2021
"A02..02",4,32,2021
"A02..02",13,33,2021
"A02..02",20,34,2021
"A02..02",10,35,2021
"A02..02",14,36,2021
"A02..02",8,37,2021
"A02..02",7,38,2021
"A02..02",13,39,2021
"A02..02",4,40,2021
"A02..02",10,41,2021
"A02..02",15,42,2021
"A02..02",6,43,2021
"A02..02",14,44,2021
"A02..02",13,45,2021
"A02..02",9,46,2021
"A02..02",11,47,2021
"A02..02",8,48,2021
"A03..03",3,1,2021
"A03..03",3,2,2021
"A03..03",NA,3,2021
"A03..03",2,4,2021
"A03..03",1,5,2021
"A03..03",3,6,2021
"A03..03",8,7,2021
"A03..03",5,8,2021
"A03..03",2,9,2021
